id,PHONE,affiliation,city,name,state,street,zipcode
2864,(847) 328-1701,methodist,evanston,ebenezer ame church,il,1109 emerson st,60201
2865,(847) 673-0409,,evanston,st. joan of arc church,il,9248 lawndale ave,60203
2867,(847) 733-9681,baptist,evanston,friendship baptist church,il,2201 foster st,60201
2868,(847) 328-3808,,evanston,faith temple church,il,1932 dewey ave,60201
2869,(847) 328-8654,episcopalian,evanston,episcopal church counsel of northwestern university,il,2010 orrington ave,60201
2870,(847) 869-8060,jewish,evanston,lubavitch chabad house inc,il,2014 orrington ave,60201
2871,(847) 328-5076,muslim,evanston,bangladesh islamic center,il,2045 brown ave,60201
2872,(847) 733-0501,pentecostal,evanston,church of god & prophecy,il,1623 simpson st,60201
2874,(847) 563-8062,baptist,evanston,christ temple missionary baptist church,il,1711 simpson st,60201
2877,(847) 328-4648,catholic,evanston,sheil catholic center,il,2110 sheridan rd,60201
2878,(847) 328-9371,christian jehovah's witnesses,evanston,jehovah's witnesses,il,2128 ashland ave,60201
2879,(847) 673-8564,Lutheran,evanston,trinity lutheran church,il,3637 golf rd,60203
2881,(847) 864-7849,Lutheran,evanston,lutheran campus ministry of metropolitan chicago,il,2204 orrington ave,60201
2882,(847) 475-1973,methodist,evanston,sherman methodist church,il,2214 ridge ave,60201
2885,(847) 869-4850,episcopalian,evanston,st. matthew's episcopal church,il,2120 lincoln st,60201
2886,(847) 328-1430,,evanston,saint athanasius parish,il,1615 lincoln st,60201
2887,(847) 864-2650,,evanston,st athanasius school,il,2510 ashland ave,60201
2889,(847) 869-0579,,evanston,cme interpretations,il,1314 central st,60201
2890,(847) 475-5676,christian science,evanston,christian science reading room,il,1936 central st,60201
2893,(847) 864-8977,,evanston,unity church on the north shore,il,3434 central st,60201
2894,(847) 866-6149,christian science,evanston,christian science reading room,il,2715 hurd ave,60201
2895,(847) 379-1002,,evanston,church street village,il,1641 church st,60201
2896,(847) 475-4089,catholic,evanston,st peters fbh church,il,1712 hovland ct,60201
2897,(847) 864-4264,methodist,evanston,bethel ame churches,il,1744 darrow ave,60201
2908,(847) 328-6808,evangelical,evanston,mt pisgah ministry,il,1815 church st,60201
2941,(847) 328-7182,methodist,evanston,hillside free methodist church,il,2727 crawford ave,60201
2942,(847) 727-0110,christian,evanston,living stone christian church,il,2727 crawford ave,60201
4492,(630) 832-0870,Lutheran,villa park,grace evangelical lutheran church,il,5 n princeton ave,60181
4521,(630) 687-1413,christian,villa park,new hope community church,il,230 w plymouth st,60181
4525,(630) 758-0252,christian,villa park,parkwood community church,il,350 n addison rd,60181
4529,(630) 834-3440,Lutheran,villa park,trinity lutheran church,il,300 s ardmore ave,60181
4556,(630) 832-1950,christian jehovah's witnesses,villa park,jehovah's witnesses,il,50 w ridge rd,60181
4558,(630) 834-3320,catholic,villa park,church of st francis,il,12 w school st,60181
4559,(630) 279-7404,catholic,villa park,saint john the apostle catholic,il,330 n westmore ave,60181
4643,(630) 941-8800,muslim,villa park,islamic foundation message & information service,il,300 w highridge rd,60181
3230,(708) 201-0796,christian bible church,riverdale,grace bible church,il,8 w 138th st,60827
3232,(708) 841-5718,,riverdale,greater change worship center,il,13755 s eggleston ave,60827
3233,(708) 201-2030,baptist,riverdale,rhema word full gospel baptist,il,501 w 138th st,60827
3237,(708) 768-3095,evangelical,riverdale,let god be true ministries,il,po box 277733,60827
3247,(708) 849-5711,,riverdale,shekinah chapel,il,13800 s wabash ave,60827
3365,(708) 896-6659,baptist,riverdale,new name missionary baptist,il,601 w 144th st,60827
3366,(708) 841-3733,baptist,riverdale,riverdale baptist church,il,14130 s wentworth ave,60827
3367,(708) 392-9322,,riverdale,angel of god resource center,il,14527 s halsted st,60827
3369,(708) 487-9936,christian,riverdale,lifehouse community church,il,402 w 144th st,60827
3533,(708) 201-5490,christian,riverdale,christ worship center,il,14130 s indiana ave,60827
3550,(708) 849-4901,,riverdale,queen of apostles church,il,207 w 145th st,60827
4123,(708) 236-0800,,hillside,jordan temple church,il,4421 roosevelt rd,60162
4125,(708) 544-4778,evangelical,hillside,jesus outreach ministry,il,500 n mannheim rd unit 100,60162
4126,(708) 449-2877,evangelical,hillside,mew ministries,il,4415 harrison st ste 312,60162
4127,(708) 398-3211,christian,hillside,world deliverance christian center,il,4400 frontage rd,60162
4129,(708) 236-0805,,hillside,jordan temple church,il,4431 roosevelt rd,60162
4131,(708) 449-4449,christian,hillside,central advent christian mission society,il,2237 high ridge pkwy,60162
4132,(708) 449-5422,christian,hillside,apostolic christian church,il,1401 s wolf rd,60162
4134,(708) 449-3026,Lutheran,hillside,northern illinois district of the lutheran church,il,2301 s wolf rd,60162
4137,(708) 449-8688,Lutheran,hillside,hope lutheran church,il,5159 madison st,60162
4141,(708) 449-3733,baptist,hillside,freedom baptist church,il,4541 harrison st,60162
4144,(708) 562-5590,Lutheran,hillside,immanuel lutheran church,il,2317 s wolf rd,60162
4146,(708) 449-8717,,hillside,cross roads church of hillside,il,5152 butterfield rd,60162
4147,(708) 449-7171,,hillside,berkeley-hillside prsbytrn chr,il,5207 ridge ave,60162
4149,(708) 449-8430,,hillside,st domitilla,il,4940 washington st,60162
4150,(708) 544-8700,,hillside,progressive life giving word,il,4500 frontage rd,60162
4486,(708) 632-5020,,hillside,st domitilla covent,il,601 n hillside ave,60162
4728,(630) 538-3467,churches of christ,downers grove,church of christ,il,1236 63rd st,60516
4729,(630) 968-7818,christian,downers grove,first christian church,il,801 63rd st,60516
4730,(630) 969-1532,,downers grove,divine savior parish,il,6700 main st,60516
4731,(630) 852-0832,christian,downers grove,downers grove christian school,il,929 maple ave,60515
4732,(630) 968-3861,quaker,downers grove,friends meeting of downers grove quakers,il,5710 lomond ave,60516
4734,(630) 969-3121,presbyterian,downers grove,st luke presbyterian church,il,3910 highland ave,60515
4735,(630) 969-3320,christian,downers grove,downers grove community church,il,6600 fairview ave,60516
4736,(630) 968-6146,christian,downers grove,hobson road community church,il,2531 hobson rd,60516
4740,(630) 968-5641,christian bible church,downers grove,north fairview bible church,il,3838 sterling rd,60515
4741,(630) 964-5363,baptist,downers grove,marquette manor baptist academy,il,333 75th st,60516
4746,(630) 968-7120,methodist,downers grove,first united methodist church,il,1032 maple ave,60515
4748,(630) 984-6029,baptist,downers grove,first baptist church of downers grove,il,929 maple ave,60515
2996,(847) 825-4673,catholic,rosemont,our lady of hope church,il,9711 w devon ave,60018
2939,(847) 251-4272,,kenilworth,kenilworth union church,il,211 kenilworth ave,60043
2971,(847) 251-6120,,kenilworth,church of the holy comforter,il,222 kenilworth ave,60043
2974,(708) 366-7090,,river forest,st vincent ferrer church,il,1530 jackson ave,60305
2977,(708) 366-6900,Lutheran,river forest,grace evangelical lutheran church,il,7300 division st,60305
3010,(708) 366-6677,churches of christ,river forest,first church of christ scientist oak pk river forest,il,946 n harlem ave,60305
3031,(708) 366-5822,presbyterian,river forest,first presbyterian church,il,7551 quick ave,60305
3033,(708) 366-0772,methodist,river forest,neighborhood united methodist church,il,735 franklin ave,60305
3041,(708) 771-8250,,river forest,saint luke parish,il,7600 lake st,60305
3043,(708) 366-8587,catholic,river forest,st luke catholic school,il,519 ashland ave,60305
3044,(708) 771-8790,,river forest,kaine management inc,il,7629 lake st,60305
3045,(708) 366-7730,episcopalian,river forest,christ episcopal church,il,515 franklin ave,60305
3057,(708) 771-3668,methodist,river forest,river forest united methodist,il,7970 lake st,60305
3941,(708) 771-7180,Lutheran,river forest,lutheran child & family,il,7620 madison st,60305
3355,(708) 388-5800,,dixmoor,dixmoor house of prayer,il,14314 winchester ave,60426
3358,(708) 385-2752,pentecostal,dixmoor,true gospel apostolic church,il,14319 wood st,60426
3359,(708) 925-0417,,dixmoor,true holiness church,il,14319 wood st,60426
3362,(708) 385-1132,baptist,dixmoor,true vine baptist church,il,14324 marshfield ave,60426
3364,(708) 388-0436,christian,dixmoor,dixmoor community church,il,14400 marshfield ave,60426
2182,(708) 867-8817,,harwood heights,st rosalie church,il,4401 n oak park ave,60706
2183,(708) 667-0923,evangelical,harwood heights,prayer garden ministries,il,6620 w gunnison st,60706
2184,(708) 867-9111,baptist,harwood heights,bethany baptist church,il,6700 w gunnison st,60706
2821,(708) 867-7051,Lutheran,harwood heights,norwegian lutheran church,il,4729 n odell ave,60706
4304,(847) 394-8454,presbyterian,prospect heights,hepbron presbyterian church,il,511 n schoenbeck rd,60070
4315,(847) 537-0590,episcopalian,prospect heights,one in christ episcopal church,il,307 w hintz rd,60070
4323,(847) 255-5538,,prospect heights,st alphonsus liguori,il,411 n wheeling rd,60070
4366,(847) 788-9990,presbyterian,prospect heights,agape presbyterian church,il,308 e camp mcdonald rd,60070
4367,(847) 577-4426,,prospect heights,rvchurchesusa,il,212 shannon dr,60070
4379,(847) 255-7452,,prospect heights,saint alphonsus liguori,il,411 n wheeling rd side 2,60070
4382,(847) 222-1230,,prospect heights,olive tree congregation,il,400 n elmhurst rd,60070
4383,(847) 870-1160,christian bible church,prospect heights,living faith bible church,il,400 n elmhurst rd,60070
4392,(847) 253-9110,christian,prospect heights,hebron community church,il,515 n schoenbeck rd,60070
4403,(847) 537-4430,Lutheran,prospect heights,our redeemer lutheran church,il,304 w palatine rd,60070
4410,(847) 537-4353,Lutheran,prospect heights,lutheran church of the good shepherd,il,1111 n elmhurst rd,60070
4484,(847) 797-1144,methodist,prospect heights,korean central united methodist church,il,203 e camp mcdonald rd,60070
3795,(708) 447-1520,presbyterian,riverside,riverside presbyterian church,il,116 barrypoint rd,60546
3799,(708) 447-5747,,riverside,st mary school,il,97 herrick rd,60546
3801,(224) 353-4139,,riverside,saint paul's parish,il,60 akenside rd,60546
3803,(708) 447-1760,methodist,riverside,united methodist church,il,82 woodside rd,60546
3816,(708) 442-5250,Lutheran,riverside,st peter & paul evangelical lutheran church of riverside,il,250 woodside rd,60546
3819,(708) 447-2600,Lutheran,riverside,ascension lutheran church,il,400 nuttall rd,60546
3822,(708) 447-9221,,riverside,field management,il,2900 lincoln ave,60546
3828,(708) 434-5031,,riverside,corner stone montenssori,il,7716 w 26th st,60546
3890,(708) 447-5200,presbyterian,riverside,christ presbyterian church,il,2350 s 8th ave,60546
3891,(708) 447-0032,,riverside,school sisters of notre dame,il,2400 s 10th ave,60546
4008,(708) 447-1020,,riverside,st mary parish,il,126 herrick rd,60546
4019,(708) 447-1840,catholic,riverside,mater christi catholic church,il,2431 s 10th ave,60546
3622,(708) 354-6176,Lutheran,la grange highlands,hope lutheran church,il,6455 joliet rd,60525
3807,(708) 246-6061,christian,la grange highlands,advent christian church,il,1525 w plainfield rd,60525
4073,(708) 246-1911,presbyterian,la grange highlands,highlands presbyterian church,il,1901 w 58th pl,60525
4310,(630) 980-9421,baptist,medinah,medinah baptist church,il,900 foster ave,60157
4431,(630) 980-0900,,medinah,hindu society inc,il,6n020 medinah rd,60157
2924,(708) 695-5788,buddhist,elmwood park,vietnamese buddhist association,il,2940 n 75th ct,60707
2928,(708) 453-4897,Lutheran,elmwood park,grace lutheran church,il,2700 n harlem ave,60707
2930,(708) 453-2555,,elmwood park,st celestine,il,3020 n 76th ct,60707
2931,(708) 456-1955,christian jehovah's witnesses,elmwood park,jehovah's witnesses,il,7309 w fullerton ave,60707
2932,(708) 453-6087,methodist,elmwood park,united methodist church,il,3000 n 77th ct,60707
2933,(708) 453-4012,christian bible church,elmwood park,elmwood park bible church,il,2334 n 75th ave,60707
2936,(708) 452-0238,Lutheran,elmwood park,lutheran soc svcs ii,il,7940 w grand ave,60707
2937,(708) 977-0115,evangelical,elmwood park,pillar of enoch ministry,il,1708 n 77th ave,60707
2980,(708) 452-2255,,elmwood park,new horizon temple,il,7810 w elmgrove dr,60707
3121,(224) 415-3721,,northbrook,lakeview church,il,950 northbrook ave,60062
3171,(847) 509-2758,,northbrook,a g schneider associates,il,707 skokie blvd,60062
3172,(847) 714-9130,jewish,northbrook,united synagogue,il,601 skokie blvd ste 205,60062
3173,(847) 296-5727,evangelical,northbrook,saint john evangelical church,il,3020 milwaukee ave,60062
3174,(224) 257-4389,Lutheran,northbrook,lutheran church charities,il,3020 milwaukee ave,60062
3181,(847) 272-0080,christian science,northbrook,christian science association,il,707 skokie blvd,60062
3187,(847) 272-9522,korean church,northbrook,korean central covenent church,il,950 northbrook ave,60062
4242,(312) 883-1625,Lutheran,northbrook,grace lutheran church,il,2245 walters ave,60062
4243,(847) 272-5330,,northbrook,ark northwest,il,3100 dundee rd ste 802,60062
4245,(312) 883-1654,,northbrook,the mustard seed nursery school,il,2245 walters ave,60062
4246,(847) 205-9982,,northbrook,temple beth-el,il,3610 dundee rd,60062
4250,(847) 272-2246,catholic,northbrook,st peter community church,il,2700 willow rd,60062
4252,(847) 272-4666,,northbrook,st norbert's convent,il,1808 elm ave,60062
4253,(847) 272-0051,,northbrook,st norbert school,il,1817 walters ave,60062
4254,(847) 272-5522,christian science,northbrook,christian science society,il,1812 chapel ct,60062
4255,(847) 272-2070,buddhist,northbrook,zen buddhist temple of chicago,il,865 bittersweet dr,60062
4256,(847) 272-7884,,northbrook,33 management,il,1363 shermer rd,60062
4257,(847) 272-0900,presbyterian,northbrook,village presbyterian church,il,1300 shermer rd,60062
4258,(847) 498-2313,seventh-day adventist,northbrook,northbrook seventh-day adventist church,il,2211 pfingsten rd,60062
4259,(847) 272-8270,,northbrook,northbrook convenant church,il,2737 techny rd,60062
4261,(847) 272-2442,methodist,northbrook,glenbrook korean united methodist,il,1190 western ave,60062
4263,(847) 272-0400,Lutheran,northbrook,gloria dei evangelical lutheran church,il,1133 pfingsten rd,60062
4264,(847) 272-6622,episcopalian,northbrook,saint giles episcopal church,il,3025 walters ave ste a,60062
4267,(847) 498-4100,jewish,northbrook,congregation beth shalom,il,3433 walters ave,60062
4268,(847) 291-7788,jewish,northbrook,board of jewish education,il,3320 dundee rd,60062
4270,(847) 272-5686,catholic,northbrook,our lady of the brook,il,3700 dundee rd,60062
4273,(847) 272-2250,methodist,northbrook,north northfield united methodist church,il,797 sanders rd,60062
4274,(847) 480-9462,jewish,northbrook,young israel of northbrook,il,3545 walters ave,60062
4388,(847) 272-2614,jewish,northbrook,jewish federation of metropolitan chicago,il,300 revere dr ste 211,60062
4390,(847) 272-6166,christian jehovah's witnesses,northbrook,jehovah's witnesses,il,400 pfingsten rd,60062
